"Activity" "Subject" "Feature" "Mean value"
"WALKING" 28 "fBodyAccJerk meanFreq X" -0.43680842295082
"WALKING" 28 "fBodyAccJerk meanFreq Y" -0.40049341595082
"WALKING" 28 "fBodyAccJerk meanFreq Z" -0.446731876721311
"WALKING" 28 "fBodyAccJerk std X" -0.343866129016393
"WALKING" 28 "fBodyAccJerk std Y" -0.0470379377672131
"WALKING" 28 "fBodyAccJerk std Z" -0.543872996229508
"WALKING" 28 "fBodyAccMag mean" -0.429380043442623
"WALKING" 28 "fBodyAccMag meanFreq" 0.174349227754098
"WALKING" 28 "fBodyAccMag std" -0.565162507704918
"WALKING" 28 "fBodyBodyAccJerkMag mean" -0.335938891803279
"WALKING" 28 "fBodyBodyAccJerkMag meanFreq" 0.0274103270236066
"WALKING" 28 "fBodyBodyAccJerkMag std" -0.211231860180328
"WALKING" 28 "fBodyBodyGyroJerkMag mean" -0.582711859672131
"WALKING" 28 "fBodyBodyGyroJerkMag meanFreq" 0.152044228696721
"WALKING" 28 "fBodyBodyGyroJerkMag std" -0.520385479180328
"WALKING" 28 "fBodyBodyGyroMag mean" -0.518618058688525
"WALKING" 28 "fBodyBodyGyroMag meanFreq" 0.351564688770492
"WALKING" 28 "fBodyBodyGyroMag std" -0.615320077704918
"WALKING" 28 "fBodyGyro mean X" -0.40771670852459
"WALKING" 28 "fBodyGyro mean Y" -0.490166286557377
"WALKING" 28 "fBodyGyro mean Z" -0.398809217540984
"WALKING" 28 "fBodyGyro meanFreq X" -0.102582658990164
"WALKING" 28 "fBodyGyro meanFreq Y" -0.0761681172065574
"WALKING" 28 "fBodyGyro meanFreq Z" -0.163270727868852
"WALKING" 28 "fBodyGyro std X" -0.504849290819672
"WALKING" 28 "fBodyGyro std Y" -0.439238787704918
"WALKING" 28 "fBodyGyro std Z" -0.438768699508197
"WALKING" 28 "tBodyAcc mean X" 0.272341855245902
"WALKING" 28 "tBodyAcc mean Y" -0.0184875403339344
"WALKING" 28 "tBodyAcc mean Z" -0.109792122032787
"WALKING" 28 "tBodyAcc std X" -0.31950017295082
"WALKING" 28 "tBodyAcc std Y" -0.0175797885542623
"WALKING" 28 "tBodyAcc std Z" -0.265824489180328
"WALKING" 28 "tBodyAccJerk mean X" 0.0773188580032787
"WALKING" 28 "tBodyAccJerk mean Y" 0.0130098548360656
"WALKING" 28 "tBodyAccJerk mean Z" 0.0243753334442623
"WALKING" 28 "tBodyAccJerk std X" -0.355492635409836
"WALKING" 28 "tBodyAccJerk std Y" -0.0935385034
"WALKING" 28 "tBodyAccJerk std Z" -0.534303311639344
"WALKING" 28 "tBodyAccJerkMag mean" -0.301093269180328
"WALKING" 28 "tBodyAccJerkMag std" -0.275672786229508
"WALKING" 28 "tBodyAccMag mean" -0.151151487704918
"WALKING" 28 "tBodyAccMag std" -0.461837866885246
"WALKING" 28 "tBodyGyro mean X" -0.00922265519180328
"WALKING" 28 "tBodyGyro mean Y" -0.0839773343770492
"WALKING" 28 "tBodyGyro mean Z" 0.0757132656704918
"WALKING" 28 "tBodyGyro std X" -0.47981351295082
"WALKING" 28 "tBodyGyro std Y" -0.454932903934426
"WALKING" 28 "tBodyGyro std Z" -0.386044435409836
"WALKING" 28 "tBodyGyroJerk mean X" -0.109959237927869
"WALKING" 28 "tBodyGyroJerk mean Y" -0.0379251328622951
"WALKING" 28 "tBodyGyroJerk mean Z" -0.0513807166754098
"WALKING" 28 "tBodyGyroJerk std X" -0.431296148196721
"WALKING" 28 "tBodyGyroJerk std Y" -0.560203489016393
"WALKING" 28 "tBodyGyroJerk std Z" -0.524422887377049
"WALKING" 28 "tBodyGyroJerkMag mean" -0.517167440655738
"WALKING" 28 "tBodyGyroJerkMag std" -0.53970849147541
"WALKING" 28 "tBodyGyroMag mean" -0.335009836885246
"WALKING" 28 "tBodyGyroMag std" -0.522494763606557
"WALKING" 28 "tGravityAcc mean X" 0.92811236852459
"WALKING" 28 "tGravityAcc mean Y" -0.179927382704918
"WALKING" 28 "tGravityAcc mean Z" -0.190265949622951
"WALKING" 28 "tGravityAcc std X" -0.980983351639344
"WALKING" 28 "tGravityAcc std Y" -0.968613202622951
"WALKING" 28 "tGravityAcc std Z" -0.956903248196721
"WALKING" 28 "tGravityAccMag mean" -0.151151487704918
"WALKING" 28 "tGravityAccMag std" -0.461837866885246
"WALKING" 29 "angle tBodyAccJerkMean gravityMean" 0.00980404751923077
"WALKING" 29 "angle tBodyAccMean gravity" -0.0347371576365385
"WALKING" 29 "angle tBodyGyroJerkMean gravityMean" -0.0306780626346154
"WALKING" 29 "angle tBodyGyroMean gravityMean" 0.0110769714807692
"WALKING" 29 "angle X gravityMean" -0.766280999038462
"WALKING" 29 "angle Y gravityMean" 0.23758545
"WALKING" 29 "angle Z gravityMean" 0.0847615795576923
"WALKING" 29 "fBodyAcc mean X" -0.0299815666923077
"WALKING" 29 "fBodyAcc mean Y" 0.169258575663077
"WALKING" 29 "fBodyAcc mean Z" -0.104423357596154
"WALKING" 29 "fBodyAcc meanFreq X" -0.176447542226923
"WALKING" 29 "fBodyAcc meanFreq Y" 0.05707673046
"WALKING" 29 "fBodyAcc meanFreq Z" 0.351860011634615
"WALKING" 29 "fBodyAcc std X" -0.0578820787019231
"WALKING" 29 "fBodyAcc std Y" 0.112615077990385
"WALKING" 29 "fBodyAcc std Z" -0.233872331063462
"WALKING" 29 "fBodyAccJerk mean X" 0.0336380997853846
"WALKING" 29 "fBodyAccJerk mean Y" 0.0107318703980769
"WALKING" 29 "fBodyAccJerk mean Z" -0.129367902596154
"WALKING" 29 "fBodyAccJerk meanFreq X" -0.214787048403846
"WALKING" 29 "fBodyAccJerk meanFreq Y" -0.388095890192308
"WALKING" 29 "fBodyAccJerk meanFreq Z" -0.0054044236
"WALKING" 29 "fBodyAccJerk std X" 0.0908366492173077
"WALKING" 29 "fBodyAccJerk std Y" 0.0854010732076923
"WALKING" 29 "fBodyAccJerk std Z" -0.227829841936346
"WALKING" 29 "fBodyAccMag mean" 0.0322272296217308
"WALKING" 29 "fBodyAccMag meanFreq" 0.307394950576923
"WALKING" 29 "fBodyAccMag std" -0.324793406057692
"WALKING" 29 "fBodyBodyAccJerkMag mean" 0.0730179928688462
"WALKING" 29 "fBodyBodyAccJerkMag meanFreq" 0.124998092238462
"WALKING" 29 "fBodyBodyAccJerkMag std" -0.0222869586038462
"WALKING" 29 "fBodyBodyGyroJerkMag mean" -0.262442822846154
"WALKING" 29 "fBodyBodyGyroJerkMag meanFreq" 0.250382686807692
"WALKING" 29 "fBodyBodyGyroJerkMag std" -0.336148733
"WALKING" 29 "fBodyBodyGyroMag mean" -0.0952460452365385
"WALKING" 29 "fBodyBodyGyroMag meanFreq" 0.174359231311538
"WALKING" 29 "fBodyBodyGyroMag std" -0.141598402309615
"WALKING" 29 "fBodyGyro mean X" 0.228142361865385
"WALKING" 29 "fBodyGyro mean Y" -0.0973549846596154
"WALKING" 29 "fBodyGyro mean Z" -0.01050470716
"WALKING" 29 "fBodyGyro meanFreq X" -0.0936162175923077
"WALKING" 29 "fBodyGyro meanFreq Y" -0.0765832364115385
"WALKING" 29 "fBodyGyro meanFreq Z" -0.0330194535942308
"WALKING" 29 "fBodyGyro std X" -0.108388809533846
"WALKING" 29 "fBodyGyro std Y" -0.133010285461538
"WALKING" 29 "fBodyGyro std Z" -0.220271190807692
"WALKING" 29 "tBodyAcc mean X" 0.273931172307692
"WALKING" 29 "tBodyAcc mean Y" -0.0191773587903846
"WALKING" 29 "tBodyAcc mean Z" -0.122736673192308
"WALKING" 29 "tBodyAcc std X" -0.0489049407963462
"WALKING" 29 "tBodyAcc std Y" 0.181801561185577
"WALKING" 29 "tBodyAcc std Z" -0.13947794235
"WALKING" 29 "tBodyAccJerk mean X" 0.0822246284461538
"WALKING" 29 "tBodyAccJerk mean Y" 0.0144113482019523
"WALKING" 29 "tBodyAccJerk mean Z" -0.0327528722288462
"WALKING" 29 "tBodyAccJerk std X" 0.110306729315577
"WALKING" 29 "tBodyAccJerk std Y" 0.0809271194038462
"WALKING" 29 "tBodyAccJerk std Z" -0.179390497475
"WALKING" 29 "tBodyAccJerkMag mean" 0.109450990201923
"WALKING" 29 "tBodyAccJerkMag std" 0.0356558788076923
"WALKING" 29 "tBodyAccMag mean" 0.0648173438653846
"WALKING" 29 "tBodyAccMag std" -0.0993927171359615
"WALKING" 29 "tBodyGyro mean X" -0.0274970979894231
"WALKING" 29 "tBodyGyro mean Y" -0.0751569333730769
"WALKING" 29 "tBodyGyro mean Z" 0.0798106981923077
"WALKING" 29 "tBodyGyro std X" -0.0264357957923077
"WALKING" 29 "tBodyGyro std Y" -0.114406108840577
"WALKING" 29 "tBodyGyro std Z" -0.104202986482692
"WALKING" 29 "tBodyGyroJerk mean X" -0.0832353261384615
"WALKING" 29 "tBodyGyroJerk mean Y" -0.0307128442115385
"WALKING" 29 "tBodyGyroJerk mean Z" -0.0603091962115385
"WALKING" 29 "tBodyGyroJerk std X" 0.0801186523134615
"WALKING" 29 "tBodyGyroJerk std Y" -0.291594827626923
"WALKING" 29 "tBodyGyroJerk std Z" -0.213494065344231
"WALKING" 29 "tBodyGyroJerkMag mean" -0.164699977592308
"WALKING" 29 "tBodyGyroJerkMag std" -0.271487480103846
"WALKING" 29 "tBodyGyroMag mean" 0.100045071430769
"WALKING" 29 "tBodyGyroMag std" -0.0218463165461538
"WALKING" 29 "tGravityAcc mean X" 0.935222559230769
"WALKING" 29 "tGravityAcc mean Y" -0.2233381
"WALKING" 29 "tGravityAcc mean Z" -0.0898428797307692
"WALKING" 29 "tGravityAcc std X" -0.9698614625
"WALKING" 29 "tGravityAcc std Y" -0.958651200384615
"WALKING" 29 "tGravityAcc std Z" -0.929187930961539
"WALKING" 29 "tGravityAccMag mean" 0.0648173438653846
"WALKING" 29 "tGravityAccMag std" -0.0993927171359615
"WALKING" 30 "angle tBodyAccJerkMean gravityMean" -0.01283037275
"WALKING" 30 "angle tBodyAccMean gravity" -0.00341850440384616
"WALKING" 30 "angle tBodyGyroJerkMean gravityMean" -0.0623046498461538
"WALKING" 30 "angle tBodyGyroMean gravityMean" 0.0148503607692308
"WALKING" 30 "angle X gravityMean" -0.581070944807692
"WALKING" 30 "angle Y gravityMean" 0.340237707884615
"WALKING" 30 "angle Z gravityMean" 0.176041617115385
"WALKING" 30 "fBodyAcc mean X" -0.273496158519231
"WALKING" 30 "fBodyAcc mean Y" 0.0338465813711538
"WALKING" 30 "fBodyAcc mean Z" -0.300309066730769
"WALKING" 30 "fBodyAcc meanFreq X" -0.159448399551923
"WALKING" 30 "fBodyAcc meanFreq Y" 0.0431149928317308
"WALKING" 30 "fBodyAcc meanFreq Z" 0.0951469189174423
"WALKING" 30 "fBodyAcc std X" -0.308547185288462
"WALKING" 30 "fBodyAcc std Y" -0.00256294245192308
"WALKING" 30 "fBodyAcc std Z" -0.164961027194231
"WALKING" 30 "fBodyAccJerk mean X" -0.200442011365385
"WALKING" 30 "fBodyAccJerk mean Y" -0.112564739084615
"WALKING" 30 "fBodyAccJerk mean Z" -0.405700157884615
"WALKING" 30 "fBodyAccJerk meanFreq X" -0.195103003780769
"WALKING" 30 "fBodyAccJerk meanFreq Y" -0.364918893846154
"WALKING" 30 "fBodyAccJerk meanFreq Z" -0.296175012211538
"WALKING" 30 "fBodyAccJerk std X" -0.107412802661538
"WALKING" 30 "fBodyAccJerk std Y" -0.0148415165923077
"WALKING" 30 "fBodyAccJerk std Z" -0.443563412692308
"WALKING" 30 "fBodyAccMag mean" -0.251266388923077
"WALKING" 30 "fBodyAccMag meanFreq" 0.232789920596154
"WALKING" 30 "fBodyAccMag std" -0.438149791153846
"WALKING" 30 "fBodyBodyAccJerkMag mean" -0.144009889665385
"WALKING" 30 "fBodyBodyAccJerkMag meanFreq" 0.201672106271154
"WALKING" 30 "fBodyBodyAccJerkMag std" -0.0186734409634615
"WALKING" 30 "fBodyBodyGyroJerkMag mean" -0.4995972025
"WALKING" 30 "fBodyBodyGyroJerkMag meanFreq" 0.207788240815385
"WALKING" 30 "fBodyBodyGyroJerkMag std" -0.429323466346154
"WALKING" 30 "fBodyBodyGyroMag mean" -0.409516081153846
"WALKING" 30 "fBodyBodyGyroMag meanFreq" 0.385567790384615
"WALKING" 30 "fBodyBodyGyroMag std" -0.512249343076923
"WALKING" 30 "fBodyGyro mean X" -0.246657382884615
"WALKING" 30 "fBodyGyro mean Y" -0.371744086730769
"WALKING" 30 "fBodyGyro mean Z" -0.283262474865385
"WALKING" 30 "fBodyGyro meanFreq X" -0.01686389495
"WALKING" 30 "fBodyGyro meanFreq Y" -0.0170361394057692
"WALKING" 30 "fBodyGyro meanFreq Z" -0.140755965930769
"WALKING" 30 "fBodyGyro std X" -0.491859244230769
"WALKING" 30 "fBodyGyro std Y" -0.419400879423077
"WALKING" 30 "fBodyGyro std Z" -0.385505359038462
"WALKING" 30 "tBodyAcc mean X" 0.279183526730769
"WALKING" 30 "tBodyAcc mean Y" -0.0181610317526923
"WALKING" 30 "tBodyAcc mean Z" -0.104319332403846
"WALKING" 30 "tBodyAcc std X" -0.297814843538462
"WALKING" 30 "tBodyAcc std Y" 0.0540880509209615
"WALKING" 30 "tBodyAcc std Z" -0.16868872575
"WALKING" 30 "tBodyAccJerk mean X" 0.0782251820211538
"WALKING" 30 "tBodyAccJerk mean Y" 0.00235197553846154
"WALKING" 30 "tBodyAccJerk mean Z" -0.0101813421307692
"WALKING" 30 "tBodyAccJerk std X" -0.114888873837692
"WALKING" 30 "tBodyAccJerk std Y" -0.0347143855729423
"WALKING" 30 "tBodyAccJerk std Z" -0.425142604807692
"WALKING" 30 "tBodyAccJerkMag mean" -0.148138991523077
"WALKING" 30 "tBodyAccJerkMag std" -0.0838487968942308
"WALKING" 30 "tBodyAccMag mean" -0.123455661519231
"WALKING" 30 "tBodyAccMag std" -0.299709752173077
"WALKING" 30 "tBodyGyro mean X" -0.0459323393842308
"WALKING" 30 "tBodyGyro mean Y" -0.0590294439942308
"WALKING" 30 "tBodyGyro mean Z" 0.0983715930038462
"WALKING" 30 "tBodyGyro std X" -0.432232883846154
"WALKING" 30 "tBodyGyro std Y" -0.397892316730769
"WALKING" 30 "tBodyGyro std Z" -0.311875599423077
"WALKING" 30 "tBodyGyroJerk mean X" -0.0868767709153846
"WALKING" 30 "tBodyGyroJerk mean Y" -0.0515650260576923
"WALKING" 30 "tBodyGyroJerk mean Z" -0.0621192104076923
"WALKING" 30 "tBodyGyroJerk std X" -0.238908311384615
"WALKING" 30 "tBodyGyroJerk std Y" -0.482854309807692
"WALKING" 30 "tBodyGyroJerk std Z" -0.494927657115385
"WALKING" 30 "tBodyGyroJerkMag mean" -0.426930725
"WALKING" 30 "tBodyGyroJerkMag std" -0.450369988846154
"WALKING" 30 "tBodyGyroMag mean" -0.284775644807692
"WALKING" 30 "tBodyGyroMag std" -0.408304434423077
"WALKING" 30 "tGravityAcc mean X" 0.862524800961538
"WALKING" 30 "tGravityAcc mean Y" -0.370984549423077
"WALKING" 30 "tGravityAcc mean Z" -0.220947960192308
"WALKING" 30 "tGravityAcc std X" -0.969576355384615
"WALKING" 30 "tGravityAcc std Y" -0.964144520576923
"WALKING" 30 "tGravityAcc std Z" -0.974939388076923
"WALKING" 30 "tGravityAccMag mean" -0.123455661519231
"WALKING" 30 "tGravityAccMag std" -0.299709752173077
"WALKING_UPSTAIRS" 1 "angle tBodyAccJerkMean gravityMean" -0.00775466904166667
"WALKING_UPSTAIRS" 1 "angle tBodyAccMean gravity" 0.0946511080666667
"WALKING_UPSTAIRS" 1 "angle tBodyGyroJerkMean gravityMean" -0.081031303125
"WALKING_UPSTAIRS" 1 "angle tBodyGyroMean gravityMean" 0.01538156125
"WALKING_UPSTAIRS" 1 "angle X gravityMean" -0.477698945416667
"WALKING_UPSTAIRS" 1 "angle Y gravityMean" 0.373749042708333
"WALKING_UPSTAIRS" 1 "angle Z gravityMean" 0.165147457953125
"WALKING_UPSTAIRS" 1 "fBodyAcc mean X" -0.266720933270833
"WALKING_UPSTAIRS" 1 "fBodyAcc mean Y" 0.00992445881854167
"WALKING_UPSTAIRS" 1 "fBodyAcc mean Z" -0.281001986202083
"WALKING_UPSTAIRS" 1 "fBodyAcc meanFreq X" -0.281748011416667
"WALKING_UPSTAIRS" 1 "fBodyAcc meanFreq Y" -0.0618894458958333
"WALKING_UPSTAIRS" 1 "fBodyAcc meanFreq Z" -0.236589092316958
"WALKING_UPSTAIRS" 1 "fBodyAcc std X" -0.320582414375
"WALKING_UPSTAIRS" 1 "fBodyAcc std Y" 0.0848802791083333
"WALKING_UPSTAIRS" 1 "fBodyAcc std Z" -0.09454497643125
"WALKING_UPSTAIRS" 1 "fBodyAccJerk mean X" -0.258639439729167
"WALKING_UPSTAIRS" 1 "fBodyAccJerk mean Y" -0.1878421317125
"WALKING_UPSTAIRS" 1 "fBodyAccJerk mean Z" -0.522728063333333
"WALKING_UPSTAIRS" 1 "fBodyAccJerk meanFreq X" -0.0491142923541667
"WALKING_UPSTAIRS" 1 "fBodyAccJerk meanFreq Y" -0.287688885375
"WALKING_UPSTAIRS" 1 "fBodyAccJerk meanFreq Z" -0.374218484791667
"WALKING_UPSTAIRS" 1 "fBodyAccJerk std X" -0.365415441458333
"WALKING_UPSTAIRS" 1 "fBodyAccJerk std Y" -0.243554146666667
"WALKING_UPSTAIRS" 1 "fBodyAccJerk std Z" -0.625090981458333
"WALKING_UPSTAIRS" 1 "fBodyAccMag mean" -0.14531853915625
"WALKING_UPSTAIRS" 1 "fBodyAccMag meanFreq" 0.107680395229167
"WALKING_UPSTAIRS" 1 "fBodyAccMag std" -0.36672824375
"WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag mean" -0.189511136902083
"WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag meanFreq" -0.0119168233583333
"WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag std" -0.2604238389625
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag mean" -0.60079849625
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag meanFreq" 0.0467433991041667
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag std" -0.621820202916667
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag mean" -0.450612184791667
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag meanFreq" -0.022752769044375
"WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag std" -0.438620401875
"WALKING_UPSTAIRS" 1 "fBodyGyro mean X" -0.331643577458333
"WALKING_UPSTAIRS" 1 "fBodyGyro mean Y" -0.488086123958333
"WALKING_UPSTAIRS" 1 "fBodyGyro mean Z" -0.248601122
"WALKING_UPSTAIRS" 1 "fBodyGyro meanFreq X" -0.115324433733333
"WALKING_UPSTAIRS" 1 "fBodyGyro meanFreq Y" -0.130357850675
"WALKING_UPSTAIRS" 1 "fBodyGyro meanFreq Z" -0.0773418117291667
"WALKING_UPSTAIRS" 1 "fBodyGyro std X" -0.476358845625
"WALKING_UPSTAIRS" 1 "fBodyGyro std Y" -0.459758488958333
"WALKING_UPSTAIRS" 1 "fBodyGyro std Z" -0.218072471479167
"WALKING_UPSTAIRS" 1 "tBodyAcc mean X" 0.247164790395833
"WALKING_UPSTAIRS" 1 "tBodyAcc mean Y" -0.0214121132045833
"WALKING_UPSTAIRS" 1 "tBodyAcc mean Z" -0.152513899520833
"WALKING_UPSTAIRS" 1 "tBodyAcc std X" -0.304376406458333
"WALKING_UPSTAIRS" 1 "tBodyAcc std Y" 0.108027279889583
"WALKING_UPSTAIRS" 1 "tBodyAcc std Z" -0.112121021220833
"WALKING_UPSTAIRS" 1 "tBodyAccJerk mean X" 0.0744507839572917
"WALKING_UPSTAIRS" 1 "tBodyAccJerk mean Y" -0.00970985514333333
"WALKING_UPSTAIRS" 1 "tBodyAccJerk mean Z" 0.01948143925
"WALKING_UPSTAIRS" 1 "tBodyAccJerk std X" -0.276121886479167
"WALKING_UPSTAIRS" 1 "tBodyAccJerk std Y" -0.185648954220833
"WALKING_UPSTAIRS" 1 "tBodyAccJerk std Z" -0.5737463525
"WALKING_UPSTAIRS" 1 "tBodyAccJerkMag mean" -0.321268911041667
"WALKING_UPSTAIRS" 1 "tBodyAccJerkMag std" -0.21738939458125
"WALKING_UPSTAIRS" 1 "tBodyAccMag mean" -0.107322679520833
"WALKING_UPSTAIRS" 1 "tBodyAccMag std" -0.205977045295833
"WALKING_UPSTAIRS" 1 "tBodyGyro mean X" -0.0576912634583333
"WALKING_UPSTAIRS" 1 "tBodyGyro mean Y" -0.0320883097395833
"WALKING_UPSTAIRS" 1 "tBodyGyro mean Z" 0.0688374021666667
"WALKING_UPSTAIRS" 1 "tBodyGyro std X" -0.439253058958333
"WALKING_UPSTAIRS" 1 "tBodyGyro std Y" -0.466298336666667
"WALKING_UPSTAIRS" 1 "tBodyGyro std Z" -0.163995791679167
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk mean X" -0.0828858001333333
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk mean Y" -0.0424053708458333
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk mean Z" -0.0445157481625
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk std X" -0.464854363125
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk std Y" -0.645491337708333
"WALKING_UPSTAIRS" 1 "tBodyGyroJerk std Z" -0.467595961041667
"WALKING_UPSTAIRS" 1 "tBodyGyroJerkMag mean" -0.572816438541667
"WALKING_UPSTAIRS" 1 "tBodyGyroJerkMag std" -0.597291719166667
"WALKING_UPSTAIRS" 1 "tBodyGyroMag mean" -0.219713472958333
"WALKING_UPSTAIRS" 1 "tBodyGyroMag std" -0.377532167604167
"WALKING_UPSTAIRS" 1 "tGravityAcc mean X" 0.790717418541667
"WALKING_UPSTAIRS" 1 "tGravityAcc mean Y" -0.416214890416667
"WALKING_UPSTAIRS" 1 "tGravityAcc mean Z" -0.195888238891667
"WALKING_UPSTAIRS" 1 "tGravityAcc std X" -0.934407739791667
"WALKING_UPSTAIRS" 1 "tGravityAcc std Y" -0.92376745375
"WALKING_UPSTAIRS" 1 "tGravityAcc std Z" -0.878004056875
"WALKING_UPSTAIRS" 1 "tGravityAccMag mean" -0.107322679520833
"WALKING_UPSTAIRS" 1 "tGravityAccMag std" -0.205977045295833
"WALKING_UPSTAIRS" 2 "angle tBodyAccJerkMean gravityMean" -0.0592812958095238
"WALKING_UPSTAIRS" 2 "angle tBodyAccMean gravity" 0.0440866626738095
"WALKING_UPSTAIRS" 2 "angle tBodyGyroJerkMean gravityMean" 0.0874484139761905
"WALKING_UPSTAIRS" 2 "angle tBodyGyroMean gravityMean" -0.312935454047619
"WALKING_UPSTAIRS" 2 "angle X gravityMean" -0.656388436904762
"WALKING_UPSTAIRS" 2 "angle Y gravityMean" 0.317875941428571
"WALKING_UPSTAIRS" 2 "angle Z gravityMean" 0.0891294692238095
"WALKING_UPSTAIRS" 2 "fBodyAcc mean X" -0.0553996485285714
"WALKING_UPSTAIRS" 2 "fBodyAcc mean Y" 0.13068653882619
"WALKING_UPSTAIRS" 2 "fBodyAcc mean Z" -0.228019952309524
"WALKING_UPSTAIRS" 2 "fBodyAcc meanFreq X" -0.21396827747619
"WALKING_UPSTAIRS" 2 "fBodyAcc meanFreq Y" -0.0343404000452381
"WALKING_UPSTAIRS" 2 "fBodyAcc meanFreq Z" -0.0330889778857143
"WALKING_UPSTAIRS" 2 "fBodyAcc std X" 0.132048813464286
"WALKING_UPSTAIRS" 2 "fBodyAcc std Y" 0.230058772192857
"WALKING_UPSTAIRS" 2 "fBodyAcc std Z" -0.116753339559524
"WALKING_UPSTAIRS" 2 "fBodyAccJerk mean X" -0.0382449785166667
"WALKING_UPSTAIRS" 2 "fBodyAccJerk mean Y" -0.0751829281833333
"WALKING_UPSTAIRS" 2 "fBodyAccJerk mean Z" -0.414448875714286
"WALKING_UPSTAIRS" 2 "fBodyAccJerk meanFreq X" 0.0466071941261905
"WALKING_UPSTAIRS" 2 "fBodyAccJerk meanFreq Y" -0.270497675785714
"WALKING_UPSTAIRS" 2 "fBodyAccJerk meanFreq Z" -0.161561379016667
"WALKING_UPSTAIRS" 2 "fBodyAccJerk std X" -0.0677978520178571
"WALKING_UPSTAIRS" 2 "fBodyAccJerk std Y" -0.106099613648095
"WALKING_UPSTAIRS" 2 "fBodyAccJerk std Z" -0.528567802619048
"WALKING_UPSTAIRS" 2 "fBodyAccMag mean" -0.0866905123880952
"WALKING_UPSTAIRS" 2 "fBodyAccMag meanFreq" 0.29374477
"WALKING_UPSTAIRS" 2 "fBodyAccMag std" -0.334126221428571
"WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag mean" -0.0458020362119048
"WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag meanFreq" 0.187559363004762
"WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag std" -0.151299835619048
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag mean" -0.667996003333333
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag meanFreq" 0.263527183357143
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag std" -0.70987053452381
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag mean" -0.369902
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag meanFreq" -0.224891603642857
"WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag std" -0.234023031571429
"WALKING_UPSTAIRS" 2 "fBodyGyro mean X" -0.19545699252381
"WALKING_UPSTAIRS" 2 "fBodyGyro mean Y" -0.523943751666667
"WALKING_UPSTAIRS" 2 "fBodyGyro mean Z" -0.199313066142857
"WALKING_UPSTAIRS" 2 "fBodyGyro meanFreq X" -0.203542110833333
"WALKING_UPSTAIRS" 2 "fBodyGyro meanFreq Y" -0.170789279261905
"WALKING_UPSTAIRS" 2 "fBodyGyro meanFreq Z" -0.147429136850952
"WALKING_UPSTAIRS" 2 "fBodyGyro std X" -0.338139776690476
"WALKING_UPSTAIRS" 2 "fBodyGyro std Y" -0.473882071666667
"WALKING_UPSTAIRS" 2 "fBodyGyro std Z" -0.222431794690476
"WALKING_UPSTAIRS" 2 "tBodyAcc mean X" 0.248391534566667
"WALKING_UPSTAIRS" 2 "tBodyAcc mean Y" -0.0268622561133333
"WALKING_UPSTAIRS" 2 "tBodyAcc mean Z" -0.117550861738095
"WALKING_UPSTAIRS" 2 "tBodyAcc std X" 0.0835738640921429
"WALKING_UPSTAIRS" 2 "tBodyAcc std Y" 0.250067523738095
"WALKING_UPSTAIRS" 2 "tBodyAcc std Z" -0.109613216345238
"WALKING_UPSTAIRS" 2 "tBodyAccJerk mean X" 0.0877172239047619
"WALKING_UPSTAIRS" 2 "tBodyAccJerk mean Y" 0.0367082966285714
"WALKING_UPSTAIRS" 2 "tBodyAccJerk mean Z" -0.033616970907381
"WALKING_UPSTAIRS" 2 "tBodyAccJerk std X" -0.00853992680952381
"WALKING_UPSTAIRS" 2 "tBodyAccJerk std Y" -0.0575784544857143
"WALKING_UPSTAIRS" 2 "tBodyAccJerk std Z" -0.471703304761905
"WALKING_UPSTAIRS" 2 "tBodyAccJerkMag mean" -0.0957840344357143
"WALKING_UPSTAIRS" 2 "tBodyAccJerkMag std" -0.0876501605595238
"WALKING_UPSTAIRS" 2 "tBodyAccMag mean" 0.210282608333333
